"ID","ID_sub","description","N_pairs","r2"
"30230","30230","nucleated_red_blood_cell_percentage_f30230_0_0","71098","0.0129634310730612"
"30240","30240","reticulocyte_percentage_f30240_0_0","69893","0.0323747472926699"
"30250","30250","reticulocyte_count_f30250_0_0","69893","0.0231393768138843"
"30260","30260","mean_reticulocyte_volume_f30260_0_0","69893","0.0399759498830783"
"30270","30270","mean_sphered_cell_volume_f30270_0_0","69893","0.0862207216152669"
"30280","30280","immature_reticulocyte_fraction_f30280_0_0","69893","0.0395837260493893"
"30290","30290","high_light_scatter_reticulocyte_percentage_f30290_0_0","69893","0.0268501954110972"
"30300","30300","high_light_scatter_reticulocyte_count_f30300_0_0","69893","0.0218569625797255"
"398","398","number_of_correct_matches_in_round_f398_0_1","75016","0.00714946393003913"
"399","399","number_of_incorrect_matches_in_round_f399_0_1","75016","0.00244882550136329"
"400","400","time_to_complete_rounduses","72778","0.016035160295924"
"403","403","number_of_times_snapbutton_pressed_f403_0_0","74622","2.93201597176413e-05"
"404","404","duration_to_first_press_of_snapbutton_in_each_round_f404_0_0","74229","0.0132494920823018"
"4260","4260","round_of_numeric_memory_test_f4260_0_0","8584","0.000224186952779276"
"4282","4282","maximum_digits_remembered_correctlyuses","8280","0.00215936819947227"
"4283","4283","number_of_rounds_of_numeric_memory_test_performed_f4283_0_0","8612","0.000221897749740787"
"4285","4285","time_to_complete_test_f4285_0_0","8612","0.000534626835675715"
"4288","4288","time_to_answer_f4288_0_0","24468","0.402242947412343"
"4290","4290","duration_screen_displayed_f4290_0_0","24468","0.023133675306556"
"4291","4291","number_of_attempts_f4291_0_0","24468","0.00555978463600459"
"4294_1","4294","final_attempt_correctuses","24468","0.00168589339397068"
"4294_0","4294","final_attempt_correctuses","24468","0.00170349826773572"
"4294_9","4294","final_attempt_correctuses","24468","5.68772977089985e-07"
"4924","4924","attempted_fluid_intelligence_fi_testuses","24118","0.000392547545213174"
"4935","4935","fi1_numeric_addition_testuses","23328","7.17528045247726e-05"
"4946","4946","fi2_identify_largest_numberuses","23387","8.42723920822643e-06"
"4957","4957","fi3_word_interpolationuses","23377","0.0128033921201081"
"4968","4968","fi4_positional_arithmeticuses","22893","0.00223384346194459"
"4979","4979","fi5_family_relationship_calculationuses","22067","0.000466797226904529"
"4990","4990","fi6_conditional_arithmeticuses","18041","0.0024042062988219"
"5001","5001","fi7_synonymuses","12681","0.00268401535990786"
"5012","5012","fi8_chained_arithmeticuses","10269","0.00199961135092328"
"5556","5556","fi9_concept_interpolationuses","2432","0.0224838467658867"
"5699","5699","fi10_arithmetic_sequence_recognitionuses","962","0.0037809438164346"
"5779","5779","fi11_antonymuses","365","0.000230192614161764"
"5790","5790","fi12_square_sequence_recognitionuses","182","0.00852763877692772"
"5866","5866","fi13_subset_inclusion_logicuses","24","0.103157894736842"
"20016","20016","fluid_intelligence_score_f20016_0_0","23510","0.0388372821519258"
"20018","20018","prospective_memory_resultuses","24468","0.00672189755524427"
"20023","20023","mean_time_to_correctly_identify_matches_f20023_0_0","74209","0.0128227362408194"
"20128","20128","number_of_fluid_intelligence_questions_attempted_within_time_limit_f20128_0_0","23510","0.0100842391950196"
"25782","25782","volume_of_grey_matter_in_frontal_pole_left_f25782_2_0","1315","0.00559207692104452"
"25783","25783","volume_of_grey_matter_in_frontal_pole_right_f25783_2_0","1315","0.00924768101574869"
"25784","25784","volume_of_grey_matter_in_insular_cortex_left_f25784_2_0","1315","0.0133952011650254"
"25785","25785","volume_of_grey_matter_in_insular_cortex_right_f25785_2_0","1315","0.0173761239617681"
"25786","25786","volume_of_grey_matter_in_superior_frontal_gyrus_left_f25786_2_0","1315","0.000242622927807292"
"25787","25787","volume_of_grey_matter_in_superior_frontal_gyrus_right_f25787_2_0","1315","0.00120884176906968"
"25788","25788","volume_of_grey_matter_in_middle_frontal_gyrus_left_f25788_2_0","1315","0.000644647508074862"
"25789","25789","volume_of_grey_matter_in_middle_frontal_gyrus_right_f25789_2_0","1315","0.000302065273606942"
"25790","25790","volume_of_grey_matter_in_inferior_frontal_gyrus_pars_triangularis_left_f25790_2_0","1315","5.38857490665902e-05"
"25791","25791","volume_of_grey_matter_in_inferior_frontal_gyrus_pars_triangularis_right_f25791_2_0","1315","0.00048801116373581"
"25792","25792","volume_of_grey_matter_in_inferior_frontal_gyrus_pars_opercularis_left_f25792_2_0","1315","0.0065388788584308"
"25793","25793","volume_of_grey_matter_in_inferior_frontal_gyrus_pars_opercularis_right_f25793_2_0","1315","0.0077822858440597"
"25794","25794","volume_of_grey_matter_in_precentral_gyrus_left_f25794_2_0","1315","5.1078682174618e-05"
"25795","25795","volume_of_grey_matter_in_precentral_gyrus_right_f25795_2_0","1315","0.000533252294481759"
"25796","25796","volume_of_grey_matter_in_temporal_pole_left_f25796_2_0","1315","0.0102409548063662"
"25797","25797","volume_of_grey_matter_in_temporal_pole_right_f25797_2_0","1315","0.00580401969073758"
"25798","25798","volume_of_grey_matter_in_superior_temporal_gyrus_anterior_division_left_f25798_2_0","1315","0.000733629665470659"
"25799","25799","volume_of_grey_matter_in_superior_temporal_gyrus_anterior_division_right_f25799_2_0","1315","0.00207261966073724"
"25800","25800","volume_of_grey_matter_in_superior_temporal_gyrus_posterior_division_left_f25800_2_0","1315","0.000418216011114162"
"25801","25801","volume_of_grey_matter_in_superior_temporal_gyrus_posterior_division_right_f25801_2_0","1315","0.00130829109543227"
"25802","25802","volume_of_grey_matter_in_middle_temporal_gyrus_anterior_division_left_f25802_2_0","1315","0.00107491044566379"
"25803","25803","volume_of_grey_matter_in_middle_temporal_gyrus_anterior_division_right_f25803_2_0","1315","0.00120606400351708"
"25804","25804","volume_of_grey_matter_in_middle_temporal_gyrus_posterior_division_left_f25804_2_0","1315","0.00044995693932781"
"25805","25805","volume_of_grey_matter_in_middle_temporal_gyrus_posterior_division_right_f25805_2_0","1315","0.00123808397758142"
"25806","25806","volume_of_grey_matter_in_middle_temporal_gyrus_temporooccipital_part_left_f25806_2_0","1315","0.00140097785304075"
"25807","25807","volume_of_grey_matter_in_middle_temporal_gyrus_temporooccipital_part_right_f25807_2_0","1315","0.00315900967122524"
"25808","25808","volume_of_grey_matter_in_inferior_temporal_gyrus_anterior_division_left_f25808_2_0","1315","0.000707771451456184"
"25809","25809","volume_of_grey_matter_in_inferior_temporal_gyrus_anterior_division_right_f25809_2_0","1315","0.00702891910119096"
"25810","25810","volume_of_grey_matter_in_inferior_temporal_gyrus_posterior_division_left_f25810_2_0","1315","0.00379630479383009"
"25811","25811","volume_of_grey_matter_in_inferior_temporal_gyrus_posterior_division_right_f25811_2_0","1315","0.00189505037959033"
"25812","25812","volume_of_grey_matter_in_inferior_temporal_gyrus_temporooccipital_part_left_f25812_2_0","1315","0.00966014442721551"
"25813","25813","volume_of_grey_matter_in_inferior_temporal_gyrus_temporooccipital_part_right_f25813_2_0","1315","0.0194499018767072"
"25814","25814","volume_of_grey_matter_in_postcentral_gyrus_left_f25814_2_0","1315","0.000314252973533035"
"25815","25815","volume_of_grey_matter_in_postcentral_gyrus_right_f25815_2_0","1315","0.00281729641106477"
"25816","25816","volume_of_grey_matter_in_superior_parietal_lobule_left_f25816_2_0","1315","0.000532124770741532"
"25817","25817","volume_of_grey_matter_in_superior_parietal_lobule_right_f25817_2_0","1315","0.00417666773538718"
"25818","25818","volume_of_grey_matter_in_supramarginal_gyrus_anterior_division_left_f25818_2_0","1315","0.00155709728049268"
"25819","25819","volume_of_grey_matter_in_supramarginal_gyrus_anterior_division_right_f25819_2_0","1315","0.000860196361301613"
"25820","25820","volume_of_grey_matter_in_supramarginal_gyrus_posterior_division_left_f25820_2_0","1315","7.30928265429804e-05"
"25821","25821","volume_of_grey_matter_in_supramarginal_gyrus_posterior_division_right_f25821_2_0","1315","0.0009684600905713"
"25822","25822","volume_of_grey_matter_in_angular_gyrus_left_f25822_2_0","1315","0.000169746559446514"
"25823","25823","volume_of_grey_matter_in_angular_gyrus_right_f25823_2_0","1315","0.000307322533837912"
"25824","25824","volume_of_grey_matter_in_lateral_occipital_cortex_superior_division_left_f25824_2_0","1315","0.000313703207630977"
"25825","25825","volume_of_grey_matter_in_lateral_occipital_cortex_superior_division_right_f25825_2_0","1315","0.00041542322259518"
"25826","25826","volume_of_grey_matter_in_lateral_occipital_cortex_inferior_division_left_f25826_2_0","1315","0.00948767129155755"
"25827","25827","volume_of_grey_matter_in_lateral_occipital_cortex_inferior_division_right_f25827_2_0","1315","0.0115560344403716"
"25828","25828","volume_of_grey_matter_in_intracalcarine_cortex_left_f25828_2_0","1315","0.000193698795365418"
"25829","25829","volume_of_grey_matter_in_intracalcarine_cortex_right_f25829_2_0","1315","1.52362758448112e-05"
"25830","25830","volume_of_grey_matter_in_frontal_medial_cortex_left_f25830_2_0","1315","0.00040979281175982"
"25831","25831","volume_of_grey_matter_in_frontal_medial_cortex_right_f25831_2_0","1315","1.175260608352e-07"
"25832","25832","volume_of_grey_matter_in_juxtapositional_lobule_cortex_formerly_supplementary_motor_cortex_left_f25832_2_0","1315","0.000770298135930659"
"25833","25833","volume_of_grey_matter_in_juxtapositional_lobule_cortex_formerly_supplementary_motor_cortex_right_f25833_2_0","1315","0.000381838109649901"
"25834","25834","volume_of_grey_matter_in_subcallosal_cortex_left_f25834_2_0","1315","0.00657626734776359"
"25835","25835","volume_of_grey_matter_in_subcallosal_cortex_right_f25835_2_0","1315","0.0216426595330812"
"25836","25836","volume_of_grey_matter_in_paracingulate_gyrus_left_f25836_2_0","1315","0.000311898710370434"
"25837","25837","volume_of_grey_matter_in_paracingulate_gyrus_right_f25837_2_0","1315","0.00246605974689373"
"25838","25838","volume_of_grey_matter_in_cingulate_gyrus_anterior_division_left_f25838_2_0","1315","7.93159655344692e-05"
"25839","25839","volume_of_grey_matter_in_cingulate_gyrus_anterior_division_right_f25839_2_0","1315","0.00120132159884201"
"25840","25840","volume_of_grey_matter_in_cingulate_gyrus_posterior_division_left_f25840_2_0","1315","0.0436268607894178"
"25841","25841","volume_of_grey_matter_in_cingulate_gyrus_posterior_division_right_f25841_2_0","1315","0.0368940830306258"
"25842","25842","volume_of_grey_matter_in_precuneous_cortex_left_f25842_2_0","1315","0.00235415201741427"
"25843","25843","volume_of_grey_matter_in_precuneous_cortex_right_f25843_2_0","1315","0.000479128851311138"
"25844","25844","volume_of_grey_matter_in_cuneal_cortex_left_f25844_2_0","1315","1.24276767218154e-05"
"25845","25845","volume_of_grey_matter_in_cuneal_cortex_right_f25845_2_0","1315","0.000384809165511649"
"25846","25846","volume_of_grey_matter_in_frontal_orbital_cortex_left_f25846_2_0","1315","0.00230305380148396"
"25847","25847","volume_of_grey_matter_in_frontal_orbital_cortex_right_f25847_2_0","1315","0.00223558129654506"
"25848","25848","volume_of_grey_matter_in_parahippocampal_gyrus_anterior_division_left_f25848_2_0","1315","0.00430416795465853"
"25849","25849","volume_of_grey_matter_in_parahippocampal_gyrus_anterior_division_right_f25849_2_0","1315","0.0094981248778557"
"25850","25850","volume_of_grey_matter_in_parahippocampal_gyrus_posterior_division_left_f25850_2_0","1315","0.000466074975835201"
"25851","25851","volume_of_grey_matter_in_parahippocampal_gyrus_posterior_division_right_f25851_2_0","1315","0.000164645204152433"
"25852","25852","volume_of_grey_matter_in_lingual_gyrus_left_f25852_2_0","1315","0.0291460749660023"
"25853","25853","volume_of_grey_matter_in_lingual_gyrus_right_f25853_2_0","1315","0.0282758752262782"
"25854","25854","volume_of_grey_matter_in_temporal_fusiform_cortex_anterior_division_left_f25854_2_0","1315","0.00286357842842245"
"25855","25855","volume_of_grey_matter_in_temporal_fusiform_cortex_anterior_division_right_f25855_2_0","1315","0.00558335382641745"
"25856","25856","volume_of_grey_matter_in_temporal_fusiform_cortex_posterior_division_left_f25856_2_0","1315","0.00758237351688913"
"25857","25857","volume_of_grey_matter_in_temporal_fusiform_cortex_posterior_division_right_f25857_2_0","1315","0.00159024325026641"
"25858","25858","volume_of_grey_matter_in_temporal_occipital_fusiform_cortex_left_f25858_2_0","1315","0.000863839011172365"
"25859","25859","volume_of_grey_matter_in_temporal_occipital_fusiform_cortex_right_f25859_2_0","1315","0.00194161828562219"
"25860","25860","volume_of_grey_matter_in_occipital_fusiform_gyrus_left_f25860_2_0","1315","0.00092049529360143"
"25861","25861","volume_of_grey_matter_in_occipital_fusiform_gyrus_right_f25861_2_0","1315","0.00152904523443852"
"25862","25862","volume_of_grey_matter_in_frontal_operculum_cortex_left_f25862_2_0","1315","1.45393277379416e-08"
"25863","25863","volume_of_grey_matter_in_frontal_operculum_cortex_right_f25863_2_0","1315","0.00343146557090916"
"25864","25864","volume_of_grey_matter_in_central_opercular_cortex_left_f25864_2_0","1315","8.48364888832108e-06"
"25865","25865","volume_of_grey_matter_in_central_opercular_cortex_right_f25865_2_0","1315","0.00178928548920831"
"25866","25866","volume_of_grey_matter_in_parietal_operculum_cortex_left_f25866_2_0","1315","0.00818337077166818"
"25867","25867","volume_of_grey_matter_in_parietal_operculum_cortex_right_f25867_2_0","1315","0.0102482011752018"
"25868","25868","volume_of_grey_matter_in_planum_polare_left_f25868_2_0","1315","0.00158644794020651"
"25869","25869","volume_of_grey_matter_in_planum_polare_right_f25869_2_0","1315","0.00223941926062397"
"25870","25870","volume_of_grey_matter_in_heschls_gyrus_includes_h1_and_h2_left_f25870_2_0","1315","0.00336662232323516"
"25871","25871","volume_of_grey_matter_in_heschls_gyrus_includes_h1_and_h2_right_f25871_2_0","1315","0.00137510557652944"
"25872","25872","volume_of_grey_matter_in_planum_temporale_left_f25872_2_0","1315","0.00973448470844009"
"25873","25873","volume_of_grey_matter_in_planum_temporale_right_f25873_2_0","1315","0.00924498219136591"
"25874","25874","volume_of_grey_matter_in_supracalcarine_cortex_left_f25874_2_0","1315","0.000195554697671454"
"25875","25875","volume_of_grey_matter_in_supracalcarine_cortex_right_f25875_2_0","1315","2.48504433921161e-06"
"25876","25876","volume_of_grey_matter_in_occipital_pole_left_f25876_2_0","1315","0.000815883933182524"
"25877","25877","volume_of_grey_matter_in_occipital_pole_right_f25877_2_0","1315","0.0115224401800121"
"25878","25878","volume_of_grey_matter_in_thalamus_left_f25878_2_0","1315","0.0071440779934103"
"25879","25879","volume_of_grey_matter_in_thalamus_right_f25879_2_0","1315","0.0169770531451996"
"25880","25880","volume_of_grey_matter_in_caudate_left_f25880_2_0","1315","0.00446371062129936"
"25881","25881","volume_of_grey_matter_in_caudate_right_f25881_2_0","1315","0.0132502244452192"
"25882","25882","volume_of_grey_matter_in_putamen_left_f25882_2_0","1315","0.00299384882911712"
"25883","25883","volume_of_grey_matter_in_putamen_right_f25883_2_0","1315","0.00150783521285807"
"25884","25884","volume_of_grey_matter_in_pallidum_left_f25884_2_0","1315","0.000325176775735503"
"25885","25885","volume_of_grey_matter_in_pallidum_right_f25885_2_0","1315","0.000520602004405347"
"25886","25886","volume_of_grey_matter_in_hippocampus_left_f25886_2_0","1315","0.00277039471345601"
"25887","25887","volume_of_grey_matter_in_hippocampus_right_f25887_2_0","1315","0.00810974329195579"
"25888","25888","volume_of_grey_matter_in_amygdala_left_f25888_2_0","1315","0.00125449704078322"
"25889","25889","volume_of_grey_matter_in_amygdala_right_f25889_2_0","1315","0.00323619900606197"
"25890","25890","volume_of_grey_matter_in_ventral_striatum_left_f25890_2_0","1315","0.0113065734404751"
"25891","25891","volume_of_grey_matter_in_ventral_striatum_right_f25891_2_0","1315","0.0049470376188258"
"25892","25892","volume_of_grey_matter_in_brainstem_f25892_2_0","1315","0.00417943671627593"
"25893","25893","volume_of_grey_matter_in_iiv_cerebellum_left_f25893_2_0","1315","0.00139390981935121"
"25894","25894","volume_of_grey_matter_in_iiv_cerebellum_right_f25894_2_0","1315","0.0014643753729985"
"25895","25895","volume_of_grey_matter_in_v_cerebellum_left_f25895_2_0","1315","0.00842721479580685"
"25896","25896","volume_of_grey_matter_in_v_cerebellum_right_f25896_2_0","1315","0.00603810212412085"
